palavras,n_ocorrencias,desvio_padrao
interfaith,7,22.293496809607955
よろしくお願いいたします,5,22.286767374386084
tracychrest,4,22.28601953392904
reformrussianbribes,3,22.27853974867593
questioner,4,22.276669409945466
diameter,4,22.271057451320086
goodmorningfromhaarlem,9,22.271057451320086
haarlem,9,22.271057451320086
parish,5,22.264321233758732
snooze,7,22.261433659390146
cheezdhippt,10,22.25009363276179
fairmaps,3,22.233608194203057
cademocrats,3,22.233608194203057
thefrankaccount,3,22.233608194203057
steadystatevets,3,22.18858565419016
ayn,4,22.171678631383177
leftacti,3,22.143471573656498
bobbyangelini,3,22.143471573656498
exoneration,10,22.141213456658903
temptress,5,22.140460699813815
callously,3,22.11334438749598
magamessmonday,11,22.11334438749598
rus,12,22.109232954089155
reaganomics,5,22.090722034374522
cheri,22,22.07052842838669
jeffry,7,22.06591856018602
mcblued,6,22.05825620185482
gunsdontmakeussafer,4,22.051077071199945
releaseallthefiles,27,22.04837985274778
resistersisnj,11,22.047057111386255
biographies,4,22.020823478395776
フォロー,5,22.01590334281108
gracie,3,22.00757445365875
underpinned,3,21.96208854670551
northernlights,4,21.96019125599775
intrusion,6,21.95449840010015
penza,3,21.93931022920578
luvs,3,21.93931022920578
lurid,3,21.93931022920578
lewin,3,21.93931022920578
tdpowers,3,21.93931022920578
wonka,3,21.93931022920578
jukes,3,21.93931022920578
streetlights,3,21.93931022920578
letterboxd,3,21.93931022920578
pretzels,3,21.93931022920578
skywriter,3,21.93931022920578
watchlists,3,21.93931022920578
slowtastic,3,21.93931022920578
livability,3,21.93931022920578
ering,4,21.93171219946131
お願いします,5,21.924871721403527
valvee,4,21.914607000811127
blowjob,38,21.887027276805938
pedodonnie,121,21.876213858489525
foodbanks,10,21.874388880352495
overcharged,5,21.858636736997116
marlenasalternate,4,21.83842179889991
marshalackey,3,21.82506204649447
jahiggins,6,21.81513236265139
fritzi,5,21.8105479069188
santo,4,21.80787319601188
jinngaa,22,21.79265732809823
crisco,31,21.734368997026916
suec,3,21.73323108360405
hertling,10,21.715585800679353
lifeandstyle,4,21.700614430625386
itsluke,10,21.686913616792552
braids,16,21.685632724609782
kisunla,4,21.68524844220144
psky,10,21.67538286218313
brainchild,3,21.633307652783937
obfuscate,6,21.621748310439653
mailings,4,21.577380131362876
tida,3,21.571586249817916
favoritism,3,21.571586249817916
lull,6,21.559220765138985
compressed,3,21.548395145191982
stuffs,3,21.548395145191982
newyorkcity,3,21.548395145191982
criticalthreats,15,21.546848184053896
opm,30,21.544420831517314
feldman,6,21.538337911733116
jerilryan,6,21.525953327708084
govtrack,4,21.51549828999242
platoon,3,21.501937897160186
kohler,3,21.501937897160186
conquers,3,21.501937897160186
おやつ,4,21.5
vapes,4,21.5
mused,4,21.5
seatbelt,9,21.435951110226018
pjt,4,21.391197566600457
beverlyaparrish,3,21.385353243127252
pinpoint,8,21.38382232302862
twentieth,4,21.37755832643195
laxative,3,21.37755832643195
superglue,3,21.37755832643195
cristina,3,21.37755832643195
protestsigns,5,21.372880011828073
laubacher,9,21.36846066311542
expunged,3,21.361959960016154
chunkymark,3,21.361959960016154
katiejohnson,3,21.361959960016154
backpedaled,3,21.361959960016154
simpleminded,3,21.361959960016154
commandos,3,21.361959960016154
bqn,3,21.361959960016154
utilitarianism,3,21.361959960016154
unassimilable,3,21.361959960016154
mono,3,21.361959960016154
tantzu,3,21.361959960016154
ggtart,3,21.361959960016154
thefourthone,5,21.361179742701477
joellava,11,21.336694810924804
clerical,4,21.322914122292634
selbrating,16,21.297006831947066
kupiansk,7,21.287152396289578
forniphilia,7,21.27596452964393
heartburn,4,21.2602916254693
whaletales,4,21.252450839060106
norepublicanseveragain,4,21.234798484249072
doling,6,21.228911104120876
moter,3,21.221058723196006
retrojay,3,21.221058723196006
arriadna,3,21.221058723196006
tecno,3,21.221058723196006
drq,6,21.203773249117713
joaquincastrotx,7,21.200853531784762
downwind,3,21.197484127446195
anagram,4,21.187653637594387
lavernedog,4,21.187653637594387
bigblueskyboostershot,6,21.18175315375634
wrangle,7,21.17950491799628
krai,3,21.166010488516726
constantinian,7,21.137869424554687
scratchy,3,21.1266025033211
snowbirds,3,21.1266025033211
jrnl,3,21.1266025033211
wetter,6,21.109239683134017
vibrate,6,21.109239683134017
breakingkindsongs,4,21.093047827819163
politicaldude,3,21.07921567168317
decarbonisation,4,21.07723890835799
magnuson,3,21.071307505705477
picktwo,6,21.05627380774354
lic,7,21.05435143350928
bungalow,5,21.04043725781382
commonsideeffects,3,21.007935008784973
undertrained,4,21.0
tibetan,3,21.0
canuckfella,11,20.99220634599249
gusty,9,20.962930244706833
pspca,10,20.935084852414086
bratty,4,20.92844953645635
rescuer,8,20.893864444582086
yakima,6,20.886997550310255
alyssa,4,20.870633275809656
switcheroo,7,20.87034807020306
shd,4,20.854655755170516
rfkj,5,20.849460424672866
ᕱ,12,20.849387753528152
gardeningsoul,3,20.840665376454115
undine,3,20.840665376454115
rascal,3,20.840665376454115
militaristic,4,20.838665984174707
rbhubbell,30,20.823726520651785
simplecast,6,20.820662813657012
disarmed,46,20.815453196782425
businesstoday,5,20.80144225768973
с,6,20.79823710478046
kfpx,3,20.79262689833426
kennedycenter,5,20.791825316695984
michaelw,3,20.784609690826528
volpe,14,20.77575192699095
bouncy,5,20.77257807784099
birdwatching,7,20.747920148202578
casada,8,20.714039407402616
icelist,20,20.708503211559204
diabetic,4,20.704266871026046
emeraldilse,6,20.692188542217245
teargassing,7,20.67549734531652
girldad,3,20.663978319771825
snelling,9,20.657928260113597
今日のイラストは,3,20.647840887931437
hmi,9,20.638421558938184
bigeers,11,20.62919378850362
slippers,3,20.5993527406405
jessicaperthwa,7,20.598196869767854
cbtuyshym,5,20.571825392998065
vegetation,4,20.56493779875511
ozturk,10,20.561290491276726
momtofourcats,8,20.556542232861744
subsisting,3,20.55075018906447
jah,4,20.55075018906447
arrestrepublicans,4,20.54872258803452
jcmarbury,10,20.548317043819754
egyha,4,20.54263858417414
mcmeel,4,20.54263858417414
музыка,6,20.517472228972718
fuckpambondi,5,20.506096654409877
jwf,3,20.50203241957571
stupordave,3,20.50203241957571
bigbrohem,3,20.50203241957571
cepr,3,20.50203241957571
cfr,6,20.501219475923865
laundromat,4,20.5
adjourn,4,20.5
mockingbyrd,4,20.483733383671378
tmwillia,5,20.474374227311564
worcester,10,20.457000974944712
freeland,6,20.44912386061238
repsherrill,7,20.442719043824916
skool,4,20.434855843223687
leftwing,4,20.434855843223687
audiophile,4,20.434855843223687
sams,5,20.43281674170255
hardman,10,20.424386295689658
germanusa,10,20.397167559355992
miaminewtimes,5,20.37154878746336
andygr,4,20.37154878746336
twj,6,20.356817039999157
underwaterphotography,11,20.346096342139845
weeknightmsnow,7,20.33411395847359
hrt,5,20.329781110479278
flinched,7,20.32825853923782
hybenderny,5,20.315019074566482
jojobean,3,20.305992547357377
interdiction,3,20.305992547357377
avarice,5,20.305171754998774
sutro,3,20.29778313018444
trachkids,3,20.29778313018444
somalis,29,20.29359626239479
rockintuesday,5,20.27806696901852
centred,6,20.264912204760886
nicolás,30,20.25799118611102
sentimental,3,20.223748416156685
desolation,5,20.216330032921405
sicks,3,20.207259421636902
treble,3,20.207259421636902
tnl,3,20.207259421636902
mkx,3,20.207259421636902
ragtime,3,20.207259421636902
singling,3,20.207259421636902
simmering,3,20.207259421636902
gfrc,3,20.207259421636902
deplorians,3,20.207259421636902
delude,3,20.207259421636902
dcnative,3,20.207259421636902
jimmc,3,20.207259421636902
variable,3,20.207259421636902
utilizing,8,20.16361645567155
againstallenemies,6,20.153577019146418
nimble,3,20.074859899884732
resistancedirectory,16,20.064894716892983
islamophobia,4,20.05617112013158
noam,18,20.054256471242685
illegalorders,4,20.041623354076552
stringing,3,20.033305601755625
artistsonbluesky,14,20.028551049510725
womensartbluesky,14,20.028551049510725
resolutely,3,20.008331597945226
parson,3,20.008331597945226
interment,7,20.00595149544493
trumpsrevengetour,8,20.00535642557477
uks,6,20.004166232729286
petportraits,7,19.990473921822055
topography,3,19.974984355438178
indoctrinate,3,19.974984355438178
rcastajeda,6,19.89639833403691
backtracked,7,19.8949622721312
paxis,6,19.886343722933752
earhart,10,19.862024066041204
jimscott,3,19.857828011475306
privateeyenews,3,19.857828011475306
jokestersonly,4,19.841034919244173
wildflower,4,19.82422760159901
всё,4,19.82422760159901
dentures,5,19.791412279066897
chelelea,9,19.761775673703458
castlevania,3,19.75685535031659
tdumpster,3,19.75685535031659
magaminion,3,19.75685535031659
sissiness,7,19.752034253282805
marcaulac,4,19.748417658131498
drbenkenobi,5,19.685019685029527
incarcerates,5,19.677398201998148
draknok,3,19.672315572906
whipple,32,19.66039801224787
barbmcquade,3,19.655363983740756
realbiscuitspaw,3,19.655363983740756
usn,3,19.655363983740756
warehoused,3,19.655363983740756
さて本日はお休みでございます,3,19.655363983740756
writen,3,19.655363983740756
isth,3,19.629909152447276
giselane,3,19.629909152447276
stigmatized,3,19.629909152447276
maddox,3,19.629909152447276
jwnienhuys,3,19.629909152447276
squint,3,19.629909152447276
trunp,3,19.629909152447276
hydrangea,3,19.629909152447276
pungent,3,19.629909152447276
fairhope,3,19.629909152447276
bourdain,4,19.629909152447276
bolin,3,19.629909152447276
pricella,4,19.619293225462194
皆様おはようございます,4,19.612920911140865
familiarize,11,19.598237397554634
asphyxiation,9,19.595917942265423
threesome,22,19.57779464827546
obw,3,19.55334583474995
xjiukm,4,19.53415811683046
zwmq,4,19.53415811683046
また明日see,25,19.52135582723017
herds,7,19.514341490542893
arizonan,3,19.5021366350801
spawning,4,19.5
interracial,4,19.5
newzealand,7,19.483815017060895
joyceschlessin,5,19.47562579225633
reaalamerican,3,19.467922333931785
モノクロ,8,19.460124063618622
では寝ます,4,19.433647796197878
naziking,3,19.42506971244462
ginny,3,19.42506971244462
jeen,9,19.42292459955503
caroling,10,19.378109069543164
sled,3,19.347695814575268
rocker,5,19.32097306038182
starwarsskeletoncrew,3,19.295940851208403
mkk,4,19.276496915501358
clemons,7,19.27618812347059
lfv,7,19.27618812347059
ttds,4,19.259196937221102
sadistically,4,19.207203509794617
albertans,5,19.204166214652485
ruthnotabot,5,19.196353820452465
magoo,5,19.170289512680814
myopicracy,32,19.131521658450012
overdoses,21,19.119548709557527
日の出時刻,4,19.085334683992315
体感温度,4,19.085334683992315
現在の気温,4,19.085334683992315
electionsmatter,4,19.070046320517072
honouring,3,19.05255888325765
readsludge,3,19.05255888325765
agro,3,19.05255888325765
jargon,4,19.05255888325765
leggy,4,19.05255888325765
cherrycobiz,3,19.05255888325765
disorderly,3,19.05255888325765
gey,3,19.05255888325765
blume,3,19.05255888325765
centrally,3,19.05255888325765
swimmingly,3,19.05255888325765
rcharanpaganmusic,141,19.050022138177308
sferroni,3,19.03505538035898
フォロー推奨です,5,19.03417978269618
unappealing,7,19.030051422496395
bluetrain,15,19.024295243814144
veggie,4,19.0
herbstriet,3,19.0
spiritpanther,4,18.99780689097209
rodríguez,4,18.95608961081724
おはツイ,3,18.903262505010435
casings,3,18.876793513023692
turkturkleton,8,18.859915921642614
randi,4,18.859126879754182
dominionists,10,18.857653913228738
hassankanu,6,18.81488772222678
wiseguy,11,18.794099654364448
cand,4,18.7794213613377
richstaa,3,18.77054430040145
williamsternitzky,3,18.77054430040145
phecdaplato,3,18.77054430040145
blacklisted,3,18.77054430040145
continuity,5,18.740330840195966
kyledcheney,3,18.734993995195193
tiffanynorton,3,18.734993995195193
parkway,3,18.734993995195193
iskander,5,18.734993995195193
witcher,3,18.734993995195193
mizzwelch,3,18.717193521821944
gospels,3,18.717193521821944
weirder,12,18.709906628858576
usable,4,18.699376103674332
brittboosts,18,18.69570570384295
sisterinlaw,20,18.64763283975518
schrödinger,4,18.64358692240668
tmurp,4,18.627936010197157
tuesdayadams,4,18.627936010197157
ratner,9,18.613018144418287
nbamikeduff,6,18.60555472612055
blondy,3,18.58314648635514
alexis,4,18.553975315279473
democratcatmom,6,18.530155602872487
shchedryk,4,18.520259177452132
月よーぅだよd,3,18.520259177452132
petrep,3,18.520259177452132
oss,3,18.520259177452132
gildedage,3,18.502252115170556
glob,4,18.5
repyassansari,3,18.475208614068023
pierrepoilievreisunelectable,3,18.475208614068023
scouted,3,18.475208614068023
frogtowncroaker,3,18.475208614068023
conscription,3,18.475208614068023
changeups,4,18.475208614068023
packged,4,18.475208614068023
noplanpierre,3,18.475208614068023
thek,3,18.475208614068023
corollary,3,18.475208614068023
igsh,3,18.475208614068023
robberbarons,3,18.475208614068023
octagon,3,18.475208614068023
cannibal,3,18.475208614068023
cle,5,18.452642087245934
julieroginsky,3,18.44812546936228
boredpanda,3,18.44812546936228
narciso,6,18.443607745413225
wbir,4,18.427786989579985
pinkzombierose,4,18.37570860311696
wildcream,3,18.35755975068582
jumpyjellybe,3,18.35755975068582
niceties,5,18.35211159512714
trumptradewar,5,18.35211159512714
microxpression,68,18.334247855446215
crawfordforwi,7,18.33419911375616
crusaders,3,18.33030277982336
uncircumcised,4,18.284784202536635
rainforest,5,18.281137820168635
listigeplaylists,12,18.261360100695477
nsicop,5,18.256505689753446
brutalism,60,18.250021283170007
dreaded,3,18.24828759089466
voyeurism,30,18.238521819514858
govgregabbott,3,18.23001188516709
kallaugher,4,18.211717839530312
nanc,3,18.193405398660254
amputation,4,18.191115047370424
pierrepoilievremustresign,7,18.173764450044857
tristansnel,14,18.146685587241485
williamsburg,7,18.142294704442907
fifaclubworldcup,5,18.077610461562667
courthousenews,20,18.062683253486718
philomathia,3,18.036999011291577
butterflyhg,3,18.027756377319946
broadwaybab,5,18.027756377319946
pantheonsite,3,18.0092568789868
ennobles,4,18.0
proportionality,4,18.0
gayforcongress,13,17.993588601755647
joshweil,9,17.98610574860495
blueskyねこ部,3,17.95364401266031
catlover,3,17.95364401266031
bovine,6,17.951787283350555
onemillionrising,9,17.944358444926362
avanimals,4,17.93274472392147
samba,3,17.925772879665004
blot,4,17.916472867168917
vestige,3,17.897858344878397
chameleon,3,17.897858344878397
dianemckenna,3,17.897858344878397
shermanabq,3,17.897858344878397
retreats,3,17.897858344878397
crusted,3,17.897858344878397
pursuant,5,17.88854381999832
knewz,7,17.85923797233188
redstateupdate,6,17.828815627143232
launc,6,17.81759430076537
blacked,21,17.803423961752546
michaelsoetaert,4,17.795130420052185
delia,17,17.789620238647426
ukrainenews,3,17.7857620959388
gotvblue,3,17.7857620959388
rudolf,3,17.7857620959388
gronewold,6,17.73602736428501
preparations,3,17.69180601295413
phobia,4,17.69180601295413
unftr,13,17.68492041984951
abewust,3,17.67295485574875
speakerphone,4,17.67295485574875
grocer,5,17.67201177002777
nutcracker,4,17.67059704707229
barranco,7,17.66756511641763
sweeties,6,17.656915547928143
iceoutofla,5,17.626684316683043
candybluegirl,7,17.62303687141999
sistergf,3,17.616280348965084
週の真ん中水曜日,3,17.616280348965084
日水曜日,3,17.616280348965084
putsch,3,17.616280348965084
foreverhome,3,17.616280348965084
valimont,4,17.613914953808536
moonshots,7,17.605464519642215
moonphotography,7,17.605464519642215
moonphotos,7,17.605464519642215
snazzypants,4,17.594980344783945
americam,9,17.578395831246947
wanders,7,17.575686669509157
evelyn,24,17.572159716479057
皆さんこんばんは,3,17.55942292142123
remigration,6,17.557524502806956
slurring,5,17.544229820656135
minster,7,17.539072028446878
jobye,4,17.519037264263886
imbalance,5,17.515707236649053
minneap,12,17.505626801030854
insidewithpsaki,4,17.5
magaziner,54,17.487461815675736
normalised,3,17.473789896108208
cornhole,4,17.45470328211473
castles,5,17.44133022449836
bueno,3,17.435595774162696
serio,3,17.435595774162696
scottkissphoto,4,17.435595774162696
xqz,3,17.435595774162696
sinatra,21,17.430679029474767
lorriefmp,6,17.42029467795154
wearesaners,9,17.393325667559317
embed,3,17.3877351409933
fleurjenssen,3,17.349351572897472
さとーぅさんのフォロー,4,17.346949779908474
collaborative,4,17.327723451163457
vist,5,17.326280616450838
rockefeller,3,17.320508075688775
bogeymen,3,17.320508075688775
vortex,3,17.320508075688775
overgrown,3,17.320508075688775
burritos,3,17.320508075688775
stockholders,3,17.320508075688775
celis,3,17.320508075688775
zsx,3,17.320508075688775
qzgoyhvw,3,17.320508075688775
kolvet,3,17.320508075688775
ananavarrof,3,17.320508075688775
geh,3,17.320508075688775
softsecession,13,17.303845726400734
つむぎちゃん,28,17.26922669016162
triciawest,11,17.245816356965587
entrench,3,17.243356208503418
shaker,3,17.243356208503418
newhopeprogram,10,17.23336557056946
mris,12,17.217635426996637
おーはよ,3,17.21433511156714
ethnically,4,17.211914478058507
ryder,10,17.201098156157872
daycares,12,17.19319809128193
admonished,4,17.18526500620032
repalgreen,6,17.146428199482248
whittier,10,17.107827967856636
mosh,8,17.10471948239516
bidenomics,3,17.09775813764288
tuc,3,17.09775813764288
genzagainst,3,17.09775813764288
bristle,6,17.04601615236436
brisbane,3,17.039170558842745
defect,7,17.036375648537902
votenj,6,17.026450011673013
wmd,7,17.023792873784732
loki,3,17.009801096230763
walkerbragman,3,17.009801096230763
whoisjohndoe,3,17.009801096230763
oldbay,5,17.00588133558505
getsmart,4,17.0
goldenglobes,9,17.0
seahawks,64,16.983878618752193
dissenti,4,16.977926846349646
cliffsedge,5,16.964669168598604
skol,8,16.944763202830543
lols,3,16.921386861996073
richly,4,16.879474715365603
よろしくお願いしますm,4,16.879474715365603
今日も面白く,4,16.879474715365603
résistance,3,16.862186493255653
repmikequig,3,16.862186493255653
grambo,5,16.861198059449986
indivisblewestpdx,12,16.84398103091122
allenanalysis,7,16.836751185314537
trumpliesabouteverything,9,16.822603841260722
stillar,3,16.822603841260722
thundering,6,16.812693617224657
itspositivity,3,16.802777548171413
dominoes,7,16.801360489130463
garnishing,4,16.792855623746664
satori,8,16.765185014530218
queenthiab,3,16.74315780649915
michaelabram,3,16.74315780649915
corgis,4,16.74315780649915
gailtheal,3,16.74315780649915
dedebell,3,16.74315780649915
ntsb,3,16.74315780649915
bao,3,16.74315780649915
leeannecurts,3,16.74315780649915
parubii,3,16.74315780649915
berelentless,5,16.742162345408076
conferred,6,16.738179909018385
caracas,17,16.712534922309416
zhao,11,16.692948974179053
lollanna,4,16.673332000533065
lipotidae,5,16.66433316997713
bluepowerde,4,16.663332999933317
tmkopuv,3,16.65332799572906
kmn,3,16.62327685305558
valencia,3,16.62327685305558
chumplandia,14,16.611428609230465
unaccountability,4,16.600702796367788
ﾎﾟﾁ,5,16.59819267269783
onus,12,16.595910412636073
zl,5,16.55294535724685
masochists,6,16.549924471126747
austinpetsalive,7,16.547190813232433
fac,7,16.52703413026237
politicopro,3,16.522711641858304
ixs,4,16.520189667999173
shareyourlove,54,16.515118119013728
jshov,6,16.509593170840603
wtafworld,16,16.50656435078683
в,9,16.505891204186597
おはよーd,3,16.502525059315417
日が,3,16.502525059315417
ncdems,3,16.502525059315417
過ごせますように,3,16.502525059315417
faring,3,16.502525059315417
明日も笑顔溢れる,3,16.502525059315417
cahoots,4,16.5
hanan,4,16.5
benioff,4,16.5
corruptbillionaires,4,16.47219880080778
yinyangouroboros,4,16.431676725154983
perfectfeet,4,16.431676725154983
xvu,5,16.416455159382004
trumpfile,7,16.401219466856727
今日のぼやき,4,16.39867880857073
diaz,7,16.380883167074153
religiondispatches,4,16.36052158907737
tisch,5,16.34625339336204
obamaday,6,16.32993161855452
xk,11,16.303931483485258
convictedfelontrump,76,16.294240721854898
dontgetgrabbed,3,16.289055630494154
trumpstrillionstransfer,8,16.278272109076653
playlisted,3,16.258331197676267
acehannarules,3,16.19670748434179
signsoffascism,3,16.19670748434179
weekendvibes,3,16.19670748434179
brownsugababe,9,16.194134740701646
malloy,4,16.186414056238647
ursa,4,16.165807537309522
camden,3,16.165807537309522
swr,3,16.165807537309522
askme,3,16.165807537309522
galbraith,4,16.165807537309522
miyares,3,16.165807537309522
grouch,3,16.165807537309522
sebastopol,3,16.165807537309522
trumpisamoron,3,16.165807537309522
hinderman,3,16.165807537309522
mobe,3,16.165807537309522
christhecatmom,5,16.15549442140351
sensitivity,4,16.14517471774978
nassar,18,16.143555342147135
okjoann,4,16.132265804901678
cocksucking,36,16.11388044069903
naijagal,4,16.070158679988197
nicki,20,16.052135453938174
minaj,20,16.052135453938174
equivocate,3,16.041612554021285
monarchs,3,16.041612554021285
thepetitionsite,3,16.041612554021285
keywords,6,16.020819787597222
microxpressions,5,16.00624877977348
unbought,3,16.0
robcrank,3,16.0
subsides,4,16.0
dozydon,5,15.98436736314578
yeson,23,15.93353288996923
outweigh,5,15.931101656822104
jwd,4,15.924300089276556
trumpcare,6,15.90911688309568
voteinorout,8,15.90821890003493
lowiqindividual,7,15.904476758208078
kal,4,15.903353943953668
twelfth,4,15.88500340992514
protestwa,3,15.88500340992514
jdzgxeo,3,15.88500340992514
vstewart,3,15.88500340992514
ppi,3,15.88500340992514
deepwater,6,15.883954167649817
gasm,3,15.874507866387544
senilesatan,12,15.871405582100003
marilou,6,15.870307705481538
courtyard,4,15.861378670636842
bannonrace,4,15.84297951775486
essayist,4,15.840349322747484
peoplesmarch,4,15.811388300841896
zarah,4,15.7797338380595
trumptydumpty,3,15.716233645501712
mikethompson,3,15.716233645501712
atwillemployee,3,15.716233645501712
misspoke,5,15.709869509324385
byheart,3,15.69500982265807
voltage,3,15.69500982265807
bakingfool,3,15.69500982265807
subzero,7,15.691975504635968
leadnow,7,15.688940599761896
dillard,4,15.67375726067833
moderated,4,15.67375726067833
diditrek,5,15.658863304850707
rashedmian,5,15.658863304850707
安定のお昼低浮上ですが合間を見て青空閲覧楽しみたいと思います,5,15.642889758609181
sem,3,15.631165450257807
dontriskdutton,3,15.620499351813308
brie,4,15.609825965290794
andloki,9,15.602706317957935
uncommonpeasants,9,15.600035612494963
uptake,5,15.594870951694343
tamp,3,15.588457268119896
tumescent,3,15.588457268119896
fernandez,3,15.588457268119896
rga,3,15.588457268119896
snickersnacker,4,15.588457268119896
czk,3,15.588457268119896
subcontractors,3,15.588457268119896
accordions,3,15.588457268119896
crowbar,3,15.588457268119896
ruffaseasgail,3,15.588457268119896
crawls,3,15.588457268119896
eupropnet,4,15.588457268119896
beatty,7,15.56705923844749
monetizing,4,15.545631755148024
usunhyphenated,3,15.534906930308058
kingpin,11,15.53295616657458
britishcolumbia,3,15.524174696260024
werisetogether,14,15.520280953614238
bannerbrigade,14,15.520280953614238
attributes,4,15.50268793897798
pernicious,3,15.50268793897798
nyfirefighter,3,15.50268793897798
jennasc,3,15.50268793897798
fiercemama,17,15.464142584778276
lastwordmsn,11,15.414279094398156
今日も元気に頑張っていきましょう,6,15.411035007422441
atwillem,3,15.394804318340652
ibtimes,3,15.37313674346694
oregonartist,6,15.367715076310683
ingrassia,5,15.336231610144651
madonnae,9,15.333333333333334
earthmedia,5,15.323185047502363
mrfishcartoons,3,15.307950004273378
winklevoss,3,15.307950004273378
smiler,3,15.307950004273378
frolicking,3,15.307950004273378
oldmaninmn,3,15.307950004273378
behn,74,15.297548641743267
rapporteur,5,15.287249589118378
delcy,7,15.269016246728443
trumpwasthesupplier,4,15.253414918196734
こんこん,5,15.247950681976906
changpeng,5,15.215124054702938
spiderslutboy,6,15.214028613968972
bronsonland,6,15.201973556088038
outrages,6,15.184421841699033
wordall,38,15.12378981909549
scamander,35,15.109404940203927
thresholds,3,15.0996688705415
muskwatch,8,15.087838053971057
thaad,6,15.065412927187447
weareluigion,3,15.044378795195676
nowwatching,3,15.044378795195676
rmckee,3,15.044378795195676
postseason,3,15.01110699893027
jayne,3,15.01110699893027
criss,3,15.01110699893027
ᐢ,4,15.01110699893027
waukegan,3,15.01110699893027
firecracker,3,15.01110699893027
jkalo,3,15.01110699893027
usmom,3,15.01110699893027
deign,3,15.01110699893027
millicent,3,15.01110699893027
lob,3,15.01110699893027
collin,3,15.01110699893027
odu,4,15.0
perseus,3,15.0
justinbuntingfornc,4,14.997221964972935
immergut,24,14.996376373905333
makeamericatrumpless,15,14.984118576806896
politicalcartoons,3,14.977761292440647
aftyn,96,14.959814592152503
defibrillator,6,14.882876066137216
steelers,6,14.881756168768076
monks,34,14.87068441269469
dxlof,7,14.854853303438128
danke,3,14.843629385474879
jcrandom,5,14.832396974191326
カスタムキャスト,5,14.822280526288793
customcast,5,14.822280526288793
今日のai変換,5,14.822280526288793
grandiosity,7,14.81794279147509
somalians,14,14.805701307563623
sylvia,5,14.798648586948742
carribean,3,14.798648586948742
davidjbier,11,14.774055884310417
coolidge,6,14.747881203752625
pastel,3,14.742229591663987
mkg,3,14.730919862656235
roadways,3,14.730919862656235
foxnewsradio,4,14.72809107341025
vending,7,14.682350921137546
ltf,4,14.674240468703426
おはようございますw,5,14.638989036132243
firesidefriends,5,14.635573101180562
pillory,11,14.631845717164635
retraumatized,9,14.628738838327793
wepersist,7,14.617341299520467
kuwait,13,14.587929678597039
panelists,3,14.571661996262929
shieldofresistance,3,14.571661996262929
dannfighter,3,14.571661996262929
smirking,3,14.571661996262929
jefftrnka,3,14.571661996262929
週半ば水曜日ですね,3,14.571661996262929
フォローお願いします,10,14.569755584009561
rebelblue,5,14.549914089093447
starrysis,6,14.54189350348388
scj,3,14.52583904633395
mersy,3,14.502873278538061
midwesterners,5,14.501724035437993
quintumble,38,14.486099679555961
bloodlust,7,14.473292316407848
mothernature,3,14.46835627614047
themarshallproject,3,14.46835627614047
followfest,6,14.459137825841022
vinylcollectors,7,14.455185261779974
andiinnh,4,14.445299120013633
deflock,4,14.433756729740644
mgb,3,14.433756729740644
whaaaaa,3,14.433756729740644
gabriela,3,14.433756729740644
overallthiscrap,3,14.433756729740644
tyu,3,14.433756729740644
ydw,3,14.433756729740644
感謝,4,14.433756729740644
wtpmary,3,14.433756729740644
rele,10,14.430292212333516
donniediddler,3,14.422205101855956
elizabethwa,7,14.418902936935316
caledonia,6,14.403703227526824
家族の日常,7,14.322808982279179
愉快な家族,7,14.322808982279179
renee,988,14.31183246331118
floorboard,5,14.310835055998654
sleigh,5,14.293355099485915
oliverma,6,14.288690166235206
nemo,4,14.2828568570857
gopshutdown,5,14.27235089254745
milanocortina,4,14.27118308573843
docpsych,3,14.224392195567912
insignia,3,14.224392195567912
civicpridethroughbiodiversity,5,14.223220451079284
melodic,5,14.20563268566381
nadhim,5,14.20563268566381
totaled,4,14.198004554631376
bthatguy,3,14.189197769195175
eyesonice,14,14.188100570625998
parrotfish,4,14.177446878757825
transgenic,4,14.174507634012077
bathrobes,3,14.153915830374764
dandyfarnsworth,3,14.106735979665885
coddled,5,14.099645385611653
harryshanno,12,14.044302198486909
votebluetosaveamerica,5,14.017845768876187
governmentshutdown,12,14.013791907844345
textbanking,3,14.011899704655802
spanbergerfo,3,14.011899704655802
bfwhiteman,3,14.011899704655802
compensating,3,14.011899704655802
repgabevasquez,4,14.0089257261219
catsnoirfriday,3,14.0
mariners,6,14.0
bluestormparties,5,14.0
bohemia,4,14.0
cladonia,3,14.0
farina,5,13.971399357258385
bicep,4,13.961255912942311
erich,4,13.892443989449804
shareimagevariant,4,13.892443989449804
overlay,4,13.892443989449804
mbs,51,13.881176420733562
expeditious,6,13.880441875771343
emigrated,6,13.880441875771343
grokipedia,4,13.868429375143148
porpentina,3,13.868429375143148
opstopfascism,3,13.856406460551018
campmayday,3,13.856406460551018
nbmys,3,13.856406460551018
cautions,3,13.856406460551018
stateside,3,13.856406460551018
lousiana,3,13.856406460551018
voteearly,3,13.856406460551018
cataclysmic,3,13.856406460551018
ミラノコルティナ,3,13.856406460551018
gifty,3,13.856406460551018
sofas,3,13.856406460551018
lush,3,13.856406460551018
lailah,3,13.856406460551018
astroterry,3,13.856406460551018
somegoodnews,3,13.856406460551018
maydayprotest,3,13.856406460551018
virts,3,13.856406460551018
medellín,3,13.856406460551018
monoprint,3,13.856406460551018
spheres,3,13.856406460551018
